[Wed Apr 22 15:09:36.376929 2015] [:error] [pid 20882] [client 127.0.0.1:35986] PHP Warning:  file_put_contents(/opt/var/www/gsss/runtime/debug/55378f80588d5.data): failed to open stream: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 58
[Wed Apr 22 15:09:36.376992 2015] [:error] [pid 20882] [client 127.0.0.1:35986] PHP Warning:  touch(): Utime failed: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 73
[Wed Apr 22 15:09:57.370549 2015] [:error] [pid 21048] [client 127.0.0.1:35993] PHP Warning:  file_put_contents(/opt/var/www/gsss/runtime/debug/55378f955711f.data): failed to open stream: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 58
[Wed Apr 22 15:09:57.370630 2015] [:error] [pid 21048] [client 127.0.0.1:35993] PHP Warning:  touch(): Utime failed: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 73
[Wed Apr 22 15:17:11.006698 2015] [:error] [pid 21452] [client 127.0.0.1:36108] PHP Warning:  file_put_contents(/opt/var/www/gsss/runtime/debug/55379146f3f1f.data): failed to open stream: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 58, referer: http://gsss/registration
[Wed Apr 22 15:17:11.006756 2015] [:error] [pid 21452] [client 127.0.0.1:36108] PHP Warning:  touch(): Utime failed: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 73, referer: http://gsss/registration
[Wed Apr 22 15:27:50.363170 2015] [:error] [pid 20882] [client 127.0.0.1:36165] PHP Warning:  file_put_contents(/opt/var/www/gsss/runtime/debug/553793c6568c4.data): failed to open stream: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 58, referer: http://gsss/registration
[Wed Apr 22 15:27:50.363230 2015] [:error] [pid 20882] [client 127.0.0.1:36165] PHP Warning:  touch(): Utime failed: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 73, referer: http://gsss/registration
[Wed Apr 22 15:29:02.252526 2015] [:error] [pid 20820] [client 127.0.0.1:36173] PHP Warning:  file_put_contents(/opt/var/www/gsss/runtime/debug/5537940e3b4b2.data): failed to open stream: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 58, referer: http://gsss/registration
[Wed Apr 22 15:29:02.252608 2015] [:error] [pid 20820] [client 127.0.0.1:36173] PHP Warning:  touch(): Utime failed: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 73, referer: http://gsss/registration
[Wed Apr 22 15:30:19.314376 2015] [:error] [pid 21452] [client 127.0.0.1:36188] PHP Warning:  file_put_contents(/opt/var/www/gsss/runtime/debug/5537945b4920e.data): failed to open stream: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 58, referer: http://gsss/password/recover
[Wed Apr 22 15:30:19.314425 2015] [:error] [pid 21452] [client 127.0.0.1:36188] PHP Warning:  touch(): Utime failed: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 73, referer: http://gsss/password/recover
